timestamp,ax,ay,az,gx,gy,gz
30040,-29612,16060,10940,-30373,2459,32470
30063,-32768,18072,6900,-32768,-2410,26641
30085,-32768,17896,4200,-32768,-8040,17911
30102,-32768,17120,1096,-32768,-7387,8135
30130,-32768,16408,-1792,-32768,2082,-1224
30152,-32768,16328,-5548,-32768,8281,-8709
30173,-29328,15644,-8212,-32768,7337,-13382
30196,-22912,14196,-10868,-32768,4657,-15455
30219,-19128,13780,-14844,-32768,2277,-15880
30240,-18812,14552,-17440,-32493,1498,-16219
30263,-20240,13388,-20772,-30791,142,-17209
30285,-19904,11948,-24844,-26858,1684,-19101
30303,-18272,9708,-28624,-21180,3079,-21366
30327,-16024,7448,-30372,-13793,5669,-23373
30348,-14148,4792,-31104,-5236,9755,-24551
30370,-11620,3044,-31624,3085,11273,-24705
30391,-8364,3504,-29796,10862,11719,-24024
30414,-6408,2968,-26712,17001,11268,-22732
30436,-5572,3444,-25640,21980,9479,-21197
30459,-4544,4276,-23016,26664,8362,-20046
30481,-1656,4280,-18732,29713,7409,-18383
30503,872,4020,-15156,32493,9704,-15617
30525,1276,3752,-9872,32767,17949,-12261
30547,540,2004,-4140,32767,25546,-8393
30569,1832,-484,2236,32767,24602,-4180
30591,5152,-3560,6224,29091,26080,236
30613,6224,-6536,10700,25502,32767,6280
30635,5524,-7176,16700,16133,32767,13472
30654,6272,-6460,18336,3625,21334,20934
30679,3248,-2788,16140,-6460,15906,27568
30702,-3288,2416,12520,-13524,13066,31549
30724,-10668,6492,10076,-20080,5694,32767
30737,-17864,9588,8136,-25365,173,32767
30767,-24744,12196,5696,-26946,7518,31375
30786,-32768,13328,4820,-28798,16030,25686
30802,-32768,14732,1004,-32768,6140,17426
30833,-32768,16016,-5728,-32768,-6912,8190
30855,-32768,16056,-10688,-32768,-3882,-1174
30877,-32768,16588,-15636,-32768,66,-8965
30900,-29752,16736,-21328,-32768,2645,-13685
30922,-26660,15004,-24956,-31691,-38,-16555
30942,-23960,13532,-27884,-28436,-3251,-18791
30966,-20988,12444,-30324,-22854,149,-21093
30987,-17964,10532,-32416,-16001,4620,-23044
31008,-14808,7856,-32452,-9224,4971,-24496
31031,-10728,5172,-32768,-3227,2074,-24659
31053,-7692,4744,-32768,4744,4333,-23915
31075,-5628,4164,-31052,14192,12025,-22921
31097,-3808,4200,-26852,20866,13589,-21283
31119,-2172,4528,-24080,24869,11100,-19177
31135,-124,4160,-22108,28712,11609,-17090
31163,908,3916,-18800,32767,18515,-14308
31185,2384,3188,-14048,32767,21469,-10530
31207,4804,1476,-9796,32767,22995,-5731
31229,6400,-1260,-6120,32767,29109,370
31251,4692,-2832,-2148,32767,32767,6647
31274,3636,-3572,476,28103,32767,12560
31286,2940,-3344,1844,22074,32767,17703
31313,896,-3456,4164,15762,32767,22121
31336,-1008,-2724,9412,6315,22137,26355
31360,-3464,-1204,13136,-3750,11174,29871
31384,-8208,2196,13824,-11748,10119,32029
31405,-15860,6364,13144,-18686,9970,32184
31427,-25744,8824,10136,-26032,4570,29905
31450,-32352,12444,5172,-31654,-2800,24226
31470,-32768,13380,2796,-32768,-1528,16268
31493,-32768,14580,312,-32768,-5177,7701
31515,-32768,16760,-3892,-32768,-10588,184
31536,-32768,17536,-10204,-32768,-13371,-5454
31560,-32768,17584,-16700,-32768,-12920,-9447
31581,-32244,17152,-20372,-32768,-9397,-13080
31603,-30084,16000,-21968,-32768,-6838,-17307
31625,-25932,15472,-23432,-30410,-4851,-21331
31648,-21216,14700,-25464,-26383,-1966,-24240
31670,-17588,12944,-29476,-21253,-59,-25716
31685,-14648,11088,-32488,-13697,2424,-26726
31713,-11260,7588,-32768,-5680,5398,-26859
31735,-8764,4812,-32452,2753,9628,-26150
31751,-7788,2984,-30772,10294,11287,-24949
31779,-6200,3040,-29124,17048,12812,-23497
31801,-4544,3152,-25516,22090,10425,-21672
31824,-3004,2536,-22132,24850,5358,-19410
31845,-1032,2524,-19708,27270,2769,-16810
31867,-748,1752,-15580,30635,8547,-13902
31889,-1776,1500,-11408,32742,14201,-10948
31909,-2748,520,-7116,31982,12345,-8231
31933,-352,-1320,-4728,29435,7381,-5684
31954,2516,-2424,-1948,28911,12382,-2538
31977,3980,-3960,1512,29639,27575,1370
31999,2672,-7016,7300,27091,32767,6552
32021,4292,-7764,10344,19106,31189,12644
32042,5992,-6908,10600,11720,30431,18757
32064,3816,-4744,10720,4825,32767,24552
32087,-340,-1208,12424,-5062,23574,30029
32109,-3580,2984,12736,-14984,6958,32767
32131,-8188,7672,9460,-20910,3324,32767
32147,-17640,10916,4956,-22926,10431,32767
32176,-28656,13308,2260,-25208,13775,32767
32197,-32768,13912,376,-28354,7755,26224
32218,-32768,14908,-2812,-31678,-1560,15759
32241,-32768,13572,-7628,-31666,-1284,4063
32263,-32768,13304,-9716,-29888,447,-5797
32285,-32576,11800,-9868,-30042,-3927,-11187
32307,-24084,10672,-12020,-30280,-6532,-12612
32327,-20892,9472,-14108,-29245,-4456,-12516
32352,-21176,9676,-15688,-28959,-5939,-12887
32374,-20508,10004,-17400,-27832,-5778,-13896
32396,-19364,9344,-20136,-24486,-457,-15171
32418,-17352,8272,-22604,-20125,2710,-16349
32437,-15932,6792,-24536,-14986,4656,-16968
32461,-15608,5240,-27052,-9215,4300,-17538
32483,-15024,3788,-28264,-2353,6115,-18371
32505,-13868,2788,-28196,4406,6945,-19085
32527,-11848,2544,-26628,9977,4826,-19123
32540,-10304,2896,-24660,14741,3560,-18617
32571,-9948,3648,-22068,18927,3110,-18251
32590,-8356,3992,-19512,21955,2172,-18312
32615,-6396,3260,-17776,25293,5764,-17937
32637,-4700,3496,-14724,28630,10814,-16645
32652,-2856,2736,-11296,29812,10855,-14412
32681,-388,2196,-8228,29806,10324,-11153
32703,976,340,-4844,30075,15395,-7535
32724,1560,-1796,-444,29394,23271,-3045
32747,3012,-4464,3948,25054,21690,2104
32769,2672,-6860,5236,20256,22081,7194
32792,3484,-5388,5160,17010,30971,11683
32813,1176,-5332,9520,11491,32767,16770
32835,716,-3412,13524,1333,17952,22337
32857,-456,-188,14052,-6740,13505,27242
32879,-6012,3096,12000,-13060,15269,30438
32901,-14080,6956,8996,-18554,14401,31256
32923,-22592,8260,5692,-23739,10704,29109
32945,-29820,10768,-716,-26942,4112,23846
32968,-32768,9180,-4284,-25519,7106,15623
32989,-32768,8556,-4024,-25350,7840,5648
33003,-32768,8388,-3708,-29299,-1256,-2855
33030,-31832,9184,-6260,-32768,-10925,-7721
33052,-25520,9960,-10716,-32768,-11200,-9272
33076,-23180,11648,-15376,-32768,-7958,-9348
33096,-23644,11580,-16976,-31432,-4582,-10601
33121,-21660,10968,-17052,-29030,-2372,-12476
33144,-18652,10900,-18060,-27627,-2065,-13668
33164,-18256,10560,-21736,-25617,-2156,-14238
33187,-17684,9536,-28052,-20788,-230,-15114
33210,-16136,8436,-31028,-12468,5864,-16354
33231,-14748,5000,-30164,-4174,9637,-17491
33253,-12212,2784,-28388,3084,11465,-17778
33275,-10524,1680,-26960,8927,10433,-16947
33298,-9768,1840,-24884,13592,7869,-15876
33318,-8684,2224,-22812,17008,5255,-15039
33335,-6548,3092,-21920,20352,4758,-13980
33363,-5112,2620,-20624,24066,5333,-12266
33385,-4216,2708,-18080,27719,8480,-10391
33407,-3908,3632,-14608,30787,14005,-8196
33430,-3296,3056,-10076,29963,10761,-5447
33452,-1184,1508,-7696,27867,7414,-2357
33474,228,104,-5532,27264,12346,971
33487,-448,-916,-2592,26698,20135,4698
33513,984,-2464,836,22297,16492,9415
33539,3032,-2604,2732,17113,11875,14673
33561,1360,-2628,3004,13512,14818,19775
33582,-1300,-844,4104,10589,19040,23981
33603,-4880,112,7604,5182,14681,27358
33627,-8284,2168,9472,-690,10307,29696
33649,-14432,3816,11108,-6172,5676,30650
33671,-21772,5476,11624,-10432,7037,29367
33693,-29224,6972,11096,-15155,7865,25208
33715,-32768,8672,9892,-20617,4456,18628
33731,-32768,9592,7292,-26032,370,11077
33759,-32768,11376,2744,-30140,16,3538
33782,-32768,13180,-1804,-32768,-1773,-2727
33804,-30080,13560,-7092,-32768,-4524,-6594
33826,-25752,13440,-13392,-32768,-3712,-8412
33848,-23788,12548,-18624,-31681,-2403,-9372
33870,-23716,11436,-22144,-27509,-348,-10937
33892,-22744,11808,-23972,-22361,3235,-13378
33914,-20336,10108,-24304,-17777,5381,-15528
33935,-17604,8392,-24420,-14016,3834,-16473
33956,-15340,7224,-25956,-9538,3480,-16667
33979,-14384,5756,-27532,-3225,7345,-16786
34002,-13492,4624,-27928,3191,8328,-16868
34023,-12228,4004,-27744,9209,7865,-16654
34042,-10692,4124,-26624,15208,7883,-16587
34057,-8368,4976,-24340,20469,7343,-16252
34089,-6028,4988,-22612,24855,7014,-15373
34111,-3836,5128,-20208,29227,9632,-14063
34133,-1924,5152,-16824,32767,18282,-11747
34155,-1900,4908,-11568,32767,23239,-8392
34177,-1716,3512,-4940,32767,16382,-4436
34198,1180,936,-700,29477,6509,-517
34219,4212,-2028,1896,26262,9771,3866
34235,4884,-3336,3840,24802,23246,9233
34266,1928,-3512,9248,19054,23187,15319
34287,476,-3336,12808,8485,6742,20794
34308,-252,-2280,13028,1145,2182,25080
34332,-4600,-68,12572,-2770,8585,27804
34353,-11588,2728,13216,-7980,8582,28949
34375,-19360,5124,12976,-14224,4056,28169
34396,-26412,6668,11120,-18953,3655,25102
34419,-32768,8600,8260,-22640,4762,19490
34441,-32768,10292,5568,-26461,2633,11773
34463,-32768,10808,1884,-30348,-1166,3975
34484,-32768,10916,-2812,-32184,-828,-2235
34507,-28892,10588,-7440,-32620,-516,-5664
34523,-25204,10068,-11972,-32060,-1891,-7080
34552,-22864,9676,-17232,-30012,-386,-8041
34574,-22704,10124,-22336,-26813,1151,-9396
34595,-23728,9648,-26688,-22460,1988,-11371
34619,-23052,9720,-30096,-16527,4071,-13749
34637,-20996,9160,-31416,-9617,6610,-16082
34658,-18976,7076,-31256,-2633,9016,-18043
34682,-16724,6140,-29880,3416,7798,-19612
34704,-13432,5356,-29296,8873,5180,-20521
34718,-9908,5596,-28472,15046,5015,-20698
34750,-6884,6100,-26052,21158,5596,-20081
34771,-4936,6528,-21792,26154,7056,-19095
34792,-4304,6032,-17772,30736,12751,-17769
34814,-4520,5856,-13888,32767,15889,-15995
34837,-3128,5056,-10464,32767,16192,-13946
34859,-1664,3988,-6172,32767,17498,-11266
34881,136,712,-1796,32104,14995,-7601
34902,3456,-2340,1908,28780,14277,-2973
34925,6960,-5248,4384,25776,20262,2856
34947,6320,-7740,7328,22757,30354,9735
34963,3868,-7840,11396,15185,28128,16405
34991,3548,-6256,13012,4862,17787,22370
35013,868,-2936,15260,-3968,12430,27587
35035,-3376,44,14872,-12384,9589,31583
35056,-7872,5320,11384,-18814,10345,32767
35078,-14752,8716,6224,-24354,10921,32767
35102,-23664,11976,1656,-29391,5125,31514
35123,-32768,11524,-2952,-31916,-3927,27118
35145,-32768,12880,-6012,-31943,-14682,18387
35167,-32768,10180,-7572,-27433,-10804,5905
35190,-32768,9540,-5792,-24113,-3669,-5581
35208,-32768,9144,-5356,-22956,958,-11951
35231,-24216,9000,-6272,-23959,350,-13723
35253,-19440,8324,-7476,-25603,-1264,-13453
35275,-17968,7548,-10004,-27137,-2754,-13083
35300,-18440,8044,-14144,-27019,-2781,-13189
35322,-19364,9420,-18528,-24685,-1616,-14269
35341,-18964,8452,-21436,-21169,-798,-16114
35358,-17360,7348,-24464,-15798,3068,-18037
35387,-15740,5640,-26116,-9693,6235,-19270
35409,-13544,4532,-26348,-4098,5460,-19809
35430,-10680,3024,-26276,1872,7212,-19662
35453,-7964,2052,-26352,7541,9082,-18696
35476,-5824,1388,-25620,12951,9655,-16897
35497,-4884,1192,-23624,17187,7604,-14974
35519,-3848,1148,-22100,20207,5815,-13295
35535,-2292,1216,-20504,24073,8311,-11331
35563,-1108,1644,-16772,27581,11767,-9097
35585,100,1220,-12176,30172,17807,-6399
35607,1852,132,-5944,29058,17431,-2283
35629,4380,-2684,-2288,25246,13797,2932
35651,5012,-4204,-492,22175,17494,8671
35670,2756,-3760,-432,19853,25653,13861
35695,-304,-2060,392,15401,24612,18416
35716,-1816,-1884,1272,9166,14131,22409
35737,-3648,-1232,2144,4860,9501,25516
35758,-6756,1612,2856,2565,13402,27518
35781,-12496,3488,4212,-1049,13617,28195
35803,-18188,4456,4712,-5344,10021,27169
35818,-23288,5172,5112,-8969,8812,24229
35849,-27492,6220,5640,-12533,9165,19833
35870,-31552,5788,5036,-17397,4078,14582
35892,-32768,5388,3588,-21989,-419,9584
35915,-32768,6568,672,-24997,-2409,4819
35936,-32720,7760,-1528,-26709,-2198,235
35958,-30848,8196,-3856,-27629,787,-3980
35981,-28228,9300,-7032,-28958,425,-7296
36004,-25708,10612,-10740,-29853,-1315,-9684
36026,-24684,11836,-16328,-29725,-2581,-11615
36046,-25040,13400,-24312,-26714,-282,-13938
36069,-24656,13524,-31088,-20295,4634,-17633
36092,-22692,11516,-32768,-11681,10167,-21383
36112,-19208,9608,-32768,-3379,10741,-24246
36134,-15504,7796,-32020,3215,8483,-26067
36157,-11512,7144,-29108,7817,4460,-26816
36179,-8224,6456,-28292,12613,3793,-26583
36201,-6900,6384,-26984,18676,7031,-25994
36222,-5196,6860,-23488,24307,9531,-25301
36244,-3000,5732,-18092,27400,8727,-23992
36267,888,4788,-13984,28416,6625,-21186
36287,4596,1960,-10276,27394,2554,-17051
36312,8200,-1420,-6712,26445,3464,-11648
36333,10280,-5444,-3232,25756,9465,-5618
36352,9736,-6536,-868,25115,19039,626
36377,7888,-7288,1820,21616,19860,6803
36397,7404,-6980,2684,16452,13551,12622
36413,7288,-6804,2740,12606,10761,17989
36443,6160,-5516,2752,10393,14031,23152
36464,2828,-2884,3656,7928,16398,28065
36486,-576,-436,6008,3237,11790,32293
36501,-4916,2200,7576,-2129,5787,32767
36532,-11184,4312,6972,-6472,2208,32767
36553,-19936,7536,5724,-8810,1606,32767
36575,-27184,8916,5568,-9183,9412,32767
36597,-32768,8408,6520,-11996,11773,27267
36619,-32768,9800,4260,-16983,1709,17719
36641,-32768,8684,2760,-19145,-749,5923
36663,-32768,9184,2812,-20523,1564,-4004
36685,-31928,9128,1964,-22799,789,-9983
36707,-23228,9496,504,-24926,1179,-12507
36728,-17436,8924,-1924,-27170,3584,-12981
36751,-14936,8492,-5776,-30219,1396,-12060
36773,-14868,9160,-13356,-31841,-1388,-10384
36796,-17436,11280,-21096,-30438,-1437,-9532
36817,-20944,10472,-27804,-26424,-737,-10522
36836,-22164,8356,-31620,-19473,2461,-13326
36858,-20796,6192,-31736,-10995,8156,-16535
36883,-17460,5264,-30208,-3606,11343,-18833
36905,-13860,4380,-27544,1072,7321,-19459
36926,-10384,3184,-25404,4233,1667,-18866
36949,-7548,2036,-23924,8025,487,-17680
36970,-5956,1536,-22200,12654,3204,-16151
36992,-5448,1260,-20704,17179,6011,-14704
37014,-5672,1292,-18560,21299,8355,-13475
37036,-4592,1092,-16940,23809,6609,-12251
37058,-1424,1492,-15216,26441,7848,-10290
37074,596,940,-11756,29729,14841,-7479
37103,940,-584,-6876,31418,22467,-3747
37124,740,-2328,-2892,30084,24572,808
37141,1288,-4024,-292,26307,21155,5624
37169,2812,-4060,1204,22614,20001,10462
37190,1964,-4088,2936,19653,25269,15382
37213,-2948,-4364,4912,14542,24935,19764
37235,-6916,-2612,5852,7762,15966,22819
37257,-9556,-116,6516,1463,8633,24689
37279,-12340,1200,7676,-3197,6313,25680
37301,-16444,1564,9792,-6915,6768,25600
37318,-21972,2220,11792,-11255,8464,23818
37345,-27012,2932,12600,-17035,8784,20085
37367,-29864,5292,9844,-24520,3784,15085
37387,-30880,7612,4404,-30558,1223,9591
37403,-31476,10072,-3028,-32768,814,4158
37431,-31288,12128,-10728,-32768,-1216,-277
37446,-32768,11708,-18364,-32768,-4629,-3502
37477,-32768,10236,-22580,-31459,-13251,-6447
37497,-32768,8868,-23068,-27528,-15516,-10243
37520,-30392,8452,-21092,-22190,-9828,-14691
37541,-25256,8368,-19692,-17827,-4648,-18145
37564,-20536,7772,-18836,-14361,-1521,-20200
37587,-16732,6808,-18372,-11745,-694,-21104
37608,-13556,5840,-18840,-9531,-1370,-21103
37632,-10792,4648,-20060,-7120,-1820,-20394
37648,-9228,2720,-22388,-3185,600,-19309
37675,-8104,1796,-24400,2593,5092,-18390
37697,-6772,548,-24160,8991,9204,-17621
37719,-4984,-196,-22520,14637,11623,-16506
37741,-3152,-556,-20088,18655,11448,-14694
37763,-1556,-964,-17252,21024,8910,-12163
37785,808,-1144,-14860,23073,9841,-9098
37807,1860,-2124,-11864,24794,13242,-5475
37829,2608,-2744,-9088,25532,17008,-1226
37846,2556,-3220,-6424,25335,20596,3469
37873,1876,-3120,-3192,23761,22529,8326
37895,912,-2756,1384,19484,19562,13138
37917,-624,-2960,5272,12789,12943,17705
37939,-3392,-1724,7868,6515,9682,21522
37960,-7700,-404,10192,569,8046,23991
37983,-11688,1784,10844,-5447,6756,24961
38004,-17676,3404,9376,-10102,8532,24393
38026,-24388,4256,7792,-14024,7987,21555
38048,-31172,3716,6440,-17585,6360,17328
38070,-32768,4540,4300,-21529,-829,11662
38087,-32768,4808,1524,-23068,-2013,4908
38114,-32768,3984,-444,-23340,605,-2058
38136,-31148,3712,-1956,-24186,975,-7196
38159,-26132,3592,-4924,-26225,-2772,-9723
38182,-21584,3672,-8752,-27100,-5091,-10637
38197,-19264,3600,-13036,-26209,-2752,-11081
38224,-18228,4192,-18124,-24079,-581,-11509
38247,-18172,4280,-22648,-20332,405,-12044
38269,-17084,4668,-26048,-14941,4489,-12989
38291,-16544,4644,-27604,-8832,8899,-14000
38312,-16264,3288,-26968,-4297,7711,-15057
38335,-14560,2684,-27648,-414,5434,-15957
38357,-12188,2620,-28668,4127,3711,-16349
38378,-9928,2264,-28784,8972,1253,-16022
38401,-7464,2784,-27300,14736,2329,-15346
38423,-5732,2656,-24120,20122,5220,-14347
38442,-4492,2488,-22172,24548,8320,-12801
38467,-3280,2504,-19524,27227,5905,-11017
38490,-556,2504,-15048,28938,4903,-8962
38509,1748,1096,-10336,29864,7468,-6043
38532,3336,-364,-6400,30643,14735,-2205
38555,3584,-1212,-2836,30210,22451,2348
38577,2976,-2032,1424,27000,24984,7361
38599,1572,-3412,5752,21597,23548,12279
38620,1020,-3912,8984,13349,16059,16593
38642,100,-3332,8696,5534,12500,20843
38664,-2336,-1360,7380,-544,10664,24498
38687,-5300,320,7396,-4630,11472,27284
38702,-9228,2436,7936,-8562,12403,29117
38731,-14932,5088,8204,-13276,9745,30201
38752,-23316,6496,7316,-17818,6979,29640
38775,-31920,8956,5284,-20945,8336,26324
38797,-32768,12320,2320,-24225,5669,19419
38813,-32768,13464,-1264,-27157,2908,9372
38841,-32768,13860,-4900,-28637,4327,-1912
38862,-32768,14880,-8612,-29752,3469,-10780
38886,-28772,15516,-12780,-30580,304,-15510
38908,-21344,14976,-16952,-29864,-964,-16991
38930,-18028,12768,-20844,-27861,-900,-17057
38952,-18200,11296,-26560,-24471,-456,-17382
38974,-18780,10080,-30932,-18703,2310,-19145
38992,-16456,9116,-32768,-12187,3459,-21147
39014,-12840,6460,-31908,-5596,5038,-21994
39036,-10096,4116,-30128,-506,2411,-21249
39052,-8028,2272,-28324,4478,1297,-20017
39083,-6756,1468,-27584,9951,3339,-18635
39104,-6020,1448,-25892,15583,5183,-17248
39118,-5420,2064,-22448,19699,4145,-15956
39149,-4328,1652,-19156,21996,654,-14673
39171,-1268,2276,-17536,24626,2584,-13204
39192,1256,1548,-15028,27308,6754,-10873
39213,3252,1044,-11316,29002,10544,-7224
39237,4544,-240,-7324,28894,12232,-2691
39258,4768,-1016,-3352,27362,12605,2224
39281,5116,-2640,-48,23759,8692,7145
39303,5572,-3824,2248,20690,10103,11883
39325,3592,-4352,3984,17327,13212,16846
39347,-16,-2912,3988,13855,13575,21006
39368,-3432,-804,5128,10297,12724,24119
39390,-6344,1260,7668,5903,9825,26412
39412,-9736,2380,10472,1407,8052,27860
39435,-13908,4672,12548,-3143,9598,28245
39457,-19716,6360,13676,-8521,12697,26731
39479,-26104,7376,11852,-15693,11335,23490
39497,-30268,9452,7348,-22803,4471,19159
39520,-32768,11952,2568,-26627,1156,14304
39545,-32768,12600,-1744,-28299,1151,8707
39565,-32768,11952,-5660,-29057,1027,2702
39588,-32768,11724,-9324,-28685,33,-2909
39611,-32768,12032,-12020,-27164,-294,-7776
39634,-28732,10820,-14332,-25395,1352,-11769
39654,-24892,10432,-16576,-23530,2861,-14549
39677,-22348,10208,-19468,-22127,119,-15937
39699,-20520,10508,-22832,-19477,-678,-17096
39719,-18580,9232,-25012,-14829,2408,-18411
39742,-16360,6756,-25848,-9495,4998,-19295
39765,-13796,5420,-25524,-4719,2913,-19407
39787,-11828,3688,-24516,343,3853,-19087
39809,-9824,2428,-23696,5525,6587,-18505
39831,-8048,1400,-22496,10104,7277,-17440
39853,-6460,716,-20772,13362,4509,-15937
39875,-4728,496,-18500,16177,2144,-14222
39897,-3496,52,-16448,19120,3898,-12208
39919,-2748,-404,-13932,21506,6202,-10132
39937,-1780,-732,-11472,23004,8036,-7781
39958,-864,-1048,-8832,23601,9839,-4956
39985,-432,-1360,-6816,23324,10534,-1703
40007,-532,-1724,-4512,22740,11174,1604
40029,-384,-2664,-1812,21126,10531,4864
40046,-252,-3656,1372,19678,14953,7946
40073,-1460,-4652,3268,17516,22249,10942
40095,-3992,-4060,3996,13821,24518,13560
40117,-5328,-3284,6316,8280,19057,16000
40139,-6068,-1816,8568,1933,13307,18499
40161,-8412,-12,9808,-4554,10264,20852
40183,-13928,1124,8744,-10481,9176,22094
40205,-19800,3020,6816,-15874,5112,21333
40227,-24856,4444,4504,-19708,2425,18669
40241,-28908,5780,1316,-21446,3674,14364
40271,-32768,5844,-1412,-22523,2577,8636
40292,-32768,6648,-3212,-22973,1041,2478
40315,-31708,7880,-4108,-24123,-1164,-2626
40336,-27736,8212,-5988,-25410,176,-6341
40359,-24488,8324,-9668,-26722,-31,-8488
40381,-22988,9548,-14840,-27391,-2160,-9534
40404,-23720,9984,-20628,-25786,-1411,-11201
40425,-23636,10452,-25964,-22025,317,-14056
40447,-21216,8572,-29740,-16806,2040,-16671
40469,-17020,7760,-32768,-10613,3555,-18191
40491,-13052,5580,-32768,-3588,6283,-18554
40512,-9972,3692,-32420,2878,6923,-17934
40535,-7460,2580,-30300,8462,5802,-16688
40557,-5196,2136,-27884,13474,5252,-15111
40578,-3208,2044,-25584,18293,6437,-13314
40601,-1492,1944,-22616,22368,7702,-11145
40620,680,1548,-19748,25746,9522,-8435
40646,2424,1424,-16456,28649,13063,-4998
40666,2928,1684,-12368,30332,16326,-988
40689,1628,948,-7796,29347,13521,3251
40709,1684,924,-4312,26234,7769,7010
40732,1816,-404,-888,23456,6915,10425
40753,1464,-568,2376,20961,12123,13770
40777,-784,-852,5912,17261,18432,17105
40799,-3284,-384,9252,10166,15669,20064
40821,-5480,-20,10916,2164,10955,22385
40843,-9356,1144,10096,-5004,9397,23742
40864,-14624,3540,7708,-11472,4884,24129
40886,-20532,5724,4152,-15811,-1302,23382
40909,-26268,6480,2032,-17200,-1647,20671
40931,-31224,6444,1028,-16839,4773,15861
40953,-32768,6680,1000,-18588,3702,9856
40975,-32768,7084,-848,-21770,-1582,4161
40997,-32768,8132,-3684,-23940,-4800,-1200
41018,-32308,8704,-6168,-24450,-3858,-5685
41041,-29516,8936,-8920,-24594,-2153,-9075
41064,-27444,9444,-12624,-24524,-2028,-11678
41085,-25488,9484,-15792,-23934,-3311,-14012
41107,-22628,10004,-19584,-21703,-670,-16133
41130,-19596,10412,-23268,-17328,5645,-17957
41151,-17384,8616,-25840,-13571,5343,-19018
41173,-14872,6388,-28104,-10019,2455,-19347
41193,-12336,4620,-29788,-4968,3005,-19452
41215,-10176,2492,-30520,1476,5466,-19296
41236,-7864,1216,-28924,8123,7371,-18766
41260,-5496,724,-26128,13345,6716,-17378
41281,-3916,580,-23784,17674,6541,-15692
41303,-1932,728,-21316,21494,7232,-13877
41326,-268,588,-18176,24816,9247,-11556
41349,628,456,-14128,26964,10400,-8548
41371,512,-280,-9528,25968,4420,-5223
41393,1744,80,-6260,23888,-245,-2132
41415,2380,-1740,-3112,22125,491,870
41437,3072,-2672,-616,20888,5872,4128
41458,3628,-3032,2884,19499,14063,7962
41481,2580,-4164,6400,16265,20804,12341
41503,1480,-4436,9916,10385,21658,17061
41524,224,-2516,11808,1784,13854,22221
41541,-2968,852,11508,-6191,7559,26959
41569,-9504,4356,9772,-12271,4171,30326
41591,-18684,7144,7464,-16250,2731,30860
41613,-29076,9096,5184,-18590,4546,27976
41632,-32768,9496,3212,-19806,10518,21241
41657,-32768,9600,128,-22805,6208,11187
41679,-32768,9884,-3196,-24766,2714,803
41702,-32768,10356,-6256,-25375,2056,-7993
41718,-32768,9876,-9016,-25699,1783,-14041
41745,-25344,9456,-13636,-25735,309,-16927
41767,-19848,9212,-19052,-24697,-2104,-17401
41786,-16936,8028,-24324,-21709,-1881,-17218
41811,-15456,6416,-28168,-16413,2638,-17499
41833,-13652,5192,-31144,-10778,5023,-17989
41855,-11780,3608,-32768,-4624,5616,-18156
41876,-10184,2416,-32768,1883,4934,-17981
41898,-8084,2184,-32360,8558,4315,-17585
41919,-5764,2512,-28788,14234,3347,-16607
41942,-3808,2388,-24780,19038,4158,-15101
41965,-1992,2192,-20928,22369,3670,-13129
41987,-476,1780,-17796,24741,3638,-10957
42008,376,1852,-15032,27118,6250,-8853
42030,788,1964,-10348,28692,8969,-6308
42053,1856,880,-4360,27231,6451,-3055
42075,3760,-1776,380,23277,845,1091
42097,5520,-4244,3288,19398,602,5940
42118,5544,-4592,4876,16080,5136,11277
42141,4208,-4456,5876,12884,11205,16323
42163,1416,-3656,5908,9384,17063,21047
42185,-2508,-1592,5764,4914,16653,24825
42206,-6380,1012,6112,-840,8785,27861
42229,-10488,3784,7168,-5114,5239,29915
42252,-16776,6336,8300,-8388,8010,30478
42268,-27904,7660,7164,-12514,8558,28761
42292,-32768,10348,5164,-16970,2173,23694
42315,-32768,9212,4696,-20123,3438,15355
42337,-32768,10008,828,-23191,5437,4759
42361,-32768,11900,-3840,-24878,6558,-4825
42383,-32768,12188,-7784,-25587,4635,-11393
42403,-29356,11744,-10524,-25752,1633,-15005
42425,-24680,10760,-13208,-25277,-95,-16877
42441,-21460,8884,-17776,-24092,-887,-17834
42472,-19064,7572,-23692,-21240,-1245,-18710
42493,-16236,6072,-27760,-16097,904,-19704
42508,-13120,4056,-29928,-9154,5345,-20428
42538,-10020,1980,-31324,-1480,8994,-20550
42558,-6888,1152,-30668,5872,10668,-19749
42579,-4760,680,-28924,12180,11202,-18271
42603,-2952,824,-26876,16992,8880,-16340
42625,-548,1752,-24116,20800,5861,-14115
42647,1548,1616,-20900,24440,5577,-11407
42668,3276,1376,-16872,27953,9277,-8116
42690,3872,1264,-11936,30499,15011,-4272
42713,3572,1072,-5620,30004,17095,700
42736,3288,-224,-216,24939,8146,5754
42757,3076,-1588,3380,19955,4163,10279
42775,1152,-2100,7248,15377,5904,14145
42797,-1244,-2536,10852,9581,6623,17037
42823,-3516,-2564,14256,2119,4618,19309
42845,-6300,-1668,15232,-5999,1024,21583
42866,-10088,456,13640,-12154,-135,23260
42888,-16776,2832,9760,-15469,1881,24132
42908,-24236,5756,5992,-16264,3932,22866
42933,-32128,6000,5248,-16835,7341,19277
42946,-32768,5920,4332,-19999,5877,13739
42977,-32768,7868,-112,-24359,-1781,6582
42998,-32768,8560,-6440,-25653,-2315,-1187
43020,-32768,9504,-12324,-24344,16,-8250
