timestamp,ax,ay,az,gx,gy,gz
11252,-32768,21856,-8144,6326,2505,-32768
11268,-30324,25204,-6632,7504,-1067,-32768
11300,-21704,25608,-2616,5222,-10124,-32768
11321,-13860,23940,-3828,285,-16328,-32768
11343,-4604,22824,-9112,-1462,-10894,-32768
11365,6064,15808,-10564,-441,-5748,-32768
11387,14932,6724,-10912,-1167,-9790,-32768
11410,18720,-200,-12464,-1623,-9629,-25211
11431,16716,-4704,-13064,-151,-3924,-14344
11453,10800,-5716,-10968,1676,2411,-5835
11475,4660,-6616,-8004,2218,3055,14
11498,-1100,-6652,-6096,2018,1280,3342
11519,-4672,-6916,-5412,1802,392,5071
11540,-8020,-7540,-4004,2171,2808,6098
11562,-11636,-8144,-1068,2025,3379,6229
11585,-14716,-8264,2984,1361,1872,5687
11607,-17172,-7252,11680,-51,1063,4806
11629,-17128,-6156,22336,-4748,-1179,4010
11651,-14224,-4348,27036,-13120,-3716,4176
11673,-10132,-944,25492,-21817,-1477,5735
11694,-7436,3420,17504,-29143,3225,8365
11717,-7088,7724,7244,-32768,3474,10850
11739,-8784,11360,-4916,-32768,392,12678
11761,-12300,12908,-17464,-32768,485,13456
11784,-15220,13308,-27260,-29262,1408,12797
11802,-17944,13116,-32180,-22619,-922,11161
11827,-19680,12824,-32452,-16018,-4215,8936
11849,-20064,12444,-30812,-10147,-3761,6430
11871,-18288,11832,-29324,-4917,-2403,4356
11893,-15140,11456,-27500,-235,-3790,3279
11915,-11072,10660,-24068,4195,-4755,3431
11937,-7696,9812,-20108,8085,-3977,4906
11958,-6020,9708,-16280,11441,-1651,7202
11981,-4752,10548,-12744,13646,-1343,9719
12004,-3356,11120,-10044,14640,-3658,12593
12025,-2940,11440,-9440,15524,-3630,15807
12047,-5252,11824,-10976,17475,1733,18783
12069,-9468,12604,-11456,19582,3387,20574
12091,-13468,12828,-9212,21169,717,20917
12113,-16704,12484,-5204,21802,-215,19997
12135,-20324,12168,-2504,21454,2515,18610
12158,-23628,11256,-868,20299,3265,16380
12179,-26400,10160,1812,18353,953,13578
12201,-29824,8960,3760,15738,953,9988
12218,-32768,7448,2844,12934,2082,5418
12245,-32768,7140,1076,11240,3692,-415
12267,-32768,7764,668,10060,3261,-7214
12287,-32768,9536,552,8834,2912,-15019
12310,-32768,11980,1488,7419,1050,-23257
12333,-32768,14548,5080,4476,-4506,-30744
12354,-28656,16780,7732,-1071,-10687,-32768
12374,-16348,15416,5724,-7658,-14580,-32768
12399,-5572,13368,-124,-12430,-13962,-32768
12420,3892,9408,-6992,-14905,-12905,-31795
12443,8168,4964,-15780,-14527,-7876,-24616
12462,8284,1120,-24632,-10169,1299,-17272
12485,5564,-824,-28840,-3978,7349,-11289
12509,2272,-2088,-27704,1317,5222,-6733
12531,-1596,-2696,-23764,5409,3404,-3431
12551,-5160,-3596,-19236,8837,5629,-1131
12574,-8652,-3840,-14104,11484,9099,239
12597,-10428,-4980,-7300,12465,8498,1067
12619,-12008,-5800,560,11766,4935,1654
12642,-13244,-6592,8676,9353,2170,1918
12663,-15252,-6556,16592,4849,1118,1769
12685,-14680,-6720,22196,-2226,-1342,1192
12707,-11656,-5636,23948,-10552,-4599,1340
12729,-8280,-3728,21936,-18598,-7526,3125
12750,-6160,-276,16520,-24798,-6869,6127
12774,-5736,3756,9444,-28675,-3764,9463
12795,-7756,7080,2868,-31054,-2552,12264
12818,-11068,9628,-1552,-31861,-3362,13529
12839,-14584,11908,-6116,-31544,-2849,13542
12862,-15664,14876,-11428,-30467,-2971,12972
12884,-17280,15564,-18092,-28125,-4254,11991
12903,-18036,15820,-23520,-23844,-3492,10613
12928,-18248,15968,-27444,-18489,-2917,9267
12948,-18828,16252,-30028,-12342,-3017,7932
12962,-18556,15824,-30860,-5908,-2951,6431
