timestamp,ax,ay,az,gx,gy,gz
7296,-4692,1000,15724,223,1327,129
7316,-4580,996,15748,198,1325,126
7340,-4616,1004,15656,186,1308,123
7362,-4636,944,15712,199,1380,111
7384,-4568,964,15720,228,1351,124
7403,-4596,948,15860,196,1324,137
7427,-4608,1028,15788,178,1331,123
7448,-4608,1048,15632,179,1352,127
7464,-4624,944,15724,177,1336,146
7494,-4612,976,15692,170,1336,146
7515,-4612,1012,15620,177,1365,151
7538,-4576,1012,15588,190,1358,161
7560,-4600,1032,15708,180,1318,155
7582,-4644,1028,15676,198,1304,136
7604,-4664,992,15752,184,1333,115
7625,-4680,924,15700,184,1282,116
7647,-4656,980,15780,174,1330,118
7669,-4588,1048,15736,182,1312,129
7691,-4608,1048,15728,197,1318,122
7708,-4632,956,15640,194,1344,130
7736,-4640,1020,15768,178,1324,129
7758,-4584,968,15684,205,1342,111
7780,-4600,984,15744,173,1328,136
7801,-4596,964,15736,190,1335,156
7823,-4660,968,15672,202,1313,135
7846,-4676,1032,15712,191,1321,102
7867,-4616,1020,15620,187,1341,109
7888,-4588,1028,15740,196,1347,118
7912,-4636,972,15732,201,1337,148
7934,-4636,1024,15744,204,1330,127
7953,-4584,1008,15732,174,1303,155
7976,-4640,1004,15752,175,1340,109
7998,-4648,1052,15628,200,1350,129
8022,-4628,980,15688,215,1359,111
8044,-4656,1040,15676,169,1342,166
8065,-4620,980,15676,145,1343,102
8088,-4640,984,15628,211,1326,133
8110,-4680,976,15712,188,1327,106
8132,-4676,1000,15676,185,1322,130
8153,-4620,988,15708,200,1322,78
8175,-4592,1004,15724,201,1379,103
8197,-4668,1000,15660,193,1343,135
8220,-4696,992,15796,193,1321,99
8241,-4636,968,15616,198,1340,108
8264,-4720,960,15756,176,1355,107
8285,-4640,1004,15708,200,1307,130
8308,-4592,1028,15572,171,1339,107
8330,-4644,976,15696,193,1333,143
8352,-4608,1036,15736,223,1342,144
8370,-4588,928,15664,181,1294,109
8397,-4572,1020,15744,159,1355,125
8418,-4596,1004,15668,199,1334,150
8440,-4612,956,15664,196,1311,143
8462,-4644,968,15736,194,1343,92
8480,-4616,1000,15732,200,1352,147
8504,-4640,964,15672,185,1356,136
8528,-4620,1028,15772,180,1358,120
8550,-4600,984,15652,218,1336,124
8572,-4672,1000,15740,181,1357,150
8593,-4584,1040,15780,208,1342,132
8616,-4648,1028,15644,179,1339,118
8637,-4676,1028,15820,160,1315,138
8659,-4620,1044,15772,201,1352,102
8674,-4640,1028,15684,173,1360,130
8704,-4624,1028,15756,226,1331,99
8724,-4652,992,15780,196,1352,148
8747,-4576,1004,15696,209,1361,158
8770,-4616,1032,15740,215,1324,102
8791,-4604,996,15736,181,1350,118
8814,-4632,1008,15720,182,1309,120
8835,-4584,1056,15812,201,1352,95
8858,-4604,1004,15672,176,1380,143
8880,-4592,980,15708,150,1342,122
8897,-4644,1080,15768,188,1324,108
8924,-4608,960,15656,206,1315,152
8946,-4572,952,15704,198,1385,142
8964,-4636,956,15644,158,1318,132
8990,-4676,992,15704,177,1353,108
9008,-4600,992,15764,194,1295,132
9031,-4632,1004,15560,195,1320,128
9054,-4668,1028,15676,205,1348,142
9077,-4588,1036,15768,183,1369,167
9099,-4528,996,15684,196,1331,125
9121,-4640,1048,15740,160,1332,103
9136,-4680,980,15744,186,1371,108
9166,-4612,988,15664,163,1323,144
9186,-4628,988,15752,221,1328,122
9210,-4656,1016,15720,195,1319,110
9231,-4664,988,15688,151,1354,130
9254,-4652,1032,15636,188,1337,132
9276,-4648,1036,15700,205,1324,153
9297,-4652,980,15580,179,1337,150
9320,-4608,1028,15680,181,1328,113
9342,-4620,964,15732,185,1356,139
9363,-4592,964,15628,183,1322,100
9385,-4640,964,15728,196,1362,98
9408,-4644,908,15688,206,1384,130
9430,-4664,968,15712,202,1348,137
9453,-4576,992,15712,166,1315,154
9473,-4680,928,15600,224,1333,106
9496,-4656,1024,15720,214,1349,138
9518,-4632,956,15660,208,1345,139
9540,-4652,980,15652,205,1356,102
9562,-4664,1024,15728,171,1340,131
9583,-4716,1020,15764,216,1288,134
9606,-4608,1008,15664,201,1310,131
9628,-4616,968,15856,163,1322,137
9648,-4620,1008,15640,200,1349,150
9671,-4616,1012,15664,165,1306,96
9694,-4608,1020,15712,213,1363,117
9715,-4592,952,15772,196,1352,113
9738,-4676,992,15800,172,1334,129
9759,-4660,1016,15688,178,1315,114
