timestamp,ax,ay,az,gx,gy,gz
1455,10628,6804,-6496,2998,19649,-13289
1477,14100,12516,-3788,-1822,15264,-11440
1500,15104,9820,-3072,-8755,19121,-3751
1521,8356,7584,-1644,-9674,20142,-1941
1544,5012,8392,-1364,-9177,12173,-3063
1565,11032,9552,-1632,-7584,6794,40
1587,12532,11720,-1028,-11911,12754,10116
1609,4436,8880,-720,-18779,17395,10581
1631,-296,2180,-612,-20683,11166,3188
1654,1752,-2096,-256,-16432,5457,-1773
1675,3352,932,-272,-11855,2809,-2910
1697,3752,5668,116,-13846,3842,1418
1718,-2032,8108,132,-22302,6123,2323
1742,-4084,1016,-2428,-30383,-3172,-2964
1763,4920,-12496,-3568,-26150,-7615,-2043
1785,4192,-11996,-348,-10825,-880,9487
1807,-6120,1588,1928,-9297,-5084,64
1830,-976,1848,-1340,-19774,-17816,-12910
1851,11940,-6560,-2164,-19936,-17106,-5388
1874,8072,-11516,-480,-16952,-4320,5649
1895,-6468,-15772,-2744,-15299,-13995,-253
1918,4496,-19872,-8612,3803,-32768,-11385
1939,28424,-4820,-7952,12275,-32768,123
1961,32767,-4312,-3092,-6329,-8698,18823
1983,4800,-18944,-6616,-12945,4892,21461
2006,4228,-30180,-14760,1691,-32768,-11358
2028,32767,-24220,-23640,23958,-32768,-17092
2049,32767,-6300,-18352,25146,-9169,5803
2072,26616,-3892,-11212,1153,24620,32310
2093,8668,-32768,-17920,-3389,-10469,5982
2116,32767,-32768,-22712,32767,-21845,-19120
2137,26784,-7604,-16284,32767,-1045,-2920
2160,9500,4808,-13200,29442,-6396,-7915
2181,21160,-8652,-19672,20512,-19623,-18275
2203,32712,-7820,-22556,32233,-9465,-14903
2226,27660,3672,-20068,30429,1629,-5570
2247,19572,7228,-18048,25169,7492,-5811
2269,17764,14284,-15288,20341,1685,-12133
2291,28040,13384,-14944,6865,4151,-16659
2313,30004,11520,-15504,650,17748,-14370
2336,21096,9292,-12828,-9335,24057,-14561
2357,18424,580,-12500,-5568,20022,-9525
2379,17740,9676,-9888,107,17402,-9772
2402,22436,11200,-9104,-14858,19766,-10921
2423,19952,-1852,-10692,-18827,29723,-3080
2446,8140,-2652,-8252,-6826,29512,3099
2467,3612,9044,-4276,-1684,20283,-2456
2490,5728,16268,-2340,-15268,17409,-4958
2511,6176,6112,-3632,-28335,19368,-3288
2534,1440,-5392,-3204,-25072,19371,-5044
2556,-3428,-3940,-1340,-14888,12874,-12569
2577,-820,4124,-68,-14820,4499,-19251
2600,1620,5788,148,-23945,3372,-14904
2621,3700,-4768,-528,-27327,3433,-5640
2643,-1204,-10260,900,-16979,5711,3175
2665,-7948,-4864,1820,-12028,-3812,-5258
2687,-472,-5596,-72,-13832,-12528,-9743
2710,4292,-7312,-1016,-12939,-11956,-5005
2731,9112,-15272,-2884,-15349,-11186,-4711
2753,5892,-20812,-3636,-3628,-7914,850
2775,1540,-7564,464,7147,-15644,-4155
2797,6460,-2908,636,-5113,-17047,-8284
2820,10744,-17896,-8232,-5155,-23044,-11926
2842,27496,-16376,-12008,15430,-30913,-10289
2862,32767,1536,1232,9893,-6803,8855
2885,4180,-7268,1592,-13522,6553,18690
2907,-2188,-30992,-9060,374,-25417,-3780
2930,23292,-16660,-14304,31134,-32768,-20797
2952,32767,5900,-13768,20037,-29597,-18395
2974,32767,-4436,-18640,5862,-20086,-9550
2996,32767,-12736,-20332,16424,-3217,10444
3017,24560,-7140,-18596,23118,-529,-1980
3039,29088,4796,-23404,28431,-17124,-26520
3062,32767,10952,-25792,21921,-7080,-16585
3084,32767,7760,-23396,14454,23789,3105
3106,13036,7864,-19736,17646,20655,845
3127,17256,13720,-16960,15182,-1962,-21797
3149,32767,13000,-17512,8325,7782,-17102
3172,25464,10844,-15648,1719,28799,-2771
3194,9832,5128,-12540,4435,24121,-3835
3216,11576,6432,-10420,12593,12950,-6474
3238,15756,19068,-8292,11763,11062,-7026
3260,17588,24744,-6944,-9505,13175,-17384
3282,23488,7392,-7552,-26831,19460,-21126
3303,12280,-4844,-6640,-13372,29306,-4156
3325,404,7760,-3664,4466,12448,-9032
3347,14452,21036,-2008,-2767,3589,-10620
3370,17340,14564,-1648,-22513,21050,1443
3390,52,1624,-2500,-20974,23066,-232
3412,160,1788,-2908,-7871,-6,-10802
3436,16240,9268,-1468,-5185,-840,-2631
3458,11076,14320,-404,-14735,13089,10652
3479,4620,7840,-2580,-19092,8517,4798
3502,8572,4656,-2216,-13838,3654,2652
3523,5860,8504,1192,-17892,10503,8043
3545,-4372,3588,900,-25286,9040,3254
3567,-2056,-6656,-1092,-20094,-4914,-7807
3589,6992,-5940,-1192,-5940,-7177,-1449
3611,3876,6716,1112,-4607,-1085,5648
3634,-688,10068,1016,-18145,-1450,4845
3656,692,-4924,-2012,-26623,-5497,6656
3677,4748,-17312,-2532,-13440,-7881,7568
3698,1376,-8456,316,-2965,-5987,7531
3722,-4168,-3960,-1464,-11840,-9636,-4061
3743,4684,-13444,-6500,-14212,-23005,-12897
3766,21252,-21492,-7260,-8135,-24655,2192
3787,22664,-22304,-5576,7742,-7401,11346
3809,4724,-5468,-1024,14048,-7715,12127
3831,12224,-8352,-2028,-1214,-24234,-3955
3854,27252,-18524,-7660,7754,-20981,-752
3876,28500,-8744,-5084,15952,-9871,3674
3898,18124,-5584,-2600,-653,-9208,2742
3920,26664,-29480,-10732,1226,-18490,-11882
3941,32767,-23124,-16248,32767,-17637,-7695
3964,32767,6400,-8828,32767,-4958,868
3986,20412,3432,-10188,5314,-1540,-5460
4007,31584,-13700,-20976,19026,-21092,-22773
4030,32767,3008,-25100,32767,-10418,-8962
4052,32767,22580,-19212,24513,12234,-2115
4074,27428,12452,-21456,4499,2324,-13401
4096,32767,1324,-23284,13406,2342,-10937
4117,32767,9528,-20364,18445,21957,5055
4139,22072,9100,-15328,8975,27005,6631
4162,11676,4320,-11972,9484,23809,-1748
4184,10704,11664,-9864,13223,10034,-14714
4206,20292,19840,-7660,3061,7496,-19763
4227,23824,14920,-5384,-13259,18933,-12950
4249,14452,2488,-4812,-12729,25396,-3286
4272,5952,3736,-3596,-819,15127,-3294
4294,13652,11712,-1324,-421,6741,-6090
4314,17176,10060,404,-13946,18350,2171
4337,7776,-3328,-1500,-15224,21216,1514
4359,6260,-7152,-1476,452,10394,-2015
4380,13248,6176,232,11918,7520,-1378
4403,12500,17872,3440,-2108,16210,7408
4426,3112,10140,2252,-18038,19782,7642
4446,44,-1360,900,-13521,7779,-1571
4469,7396,-212,2676,-4140,2712,-1511
4491,3948,6580,4988,-7896,9315,4412
4513,-2172,2848,2680,-12036,3915,513
4536,1864,1140,1476,-6507,-4218,-3404
4556,4504,5872,1936,-7255,-2449,-628
4578,2036,7012,440,-13525,-2420,709
4601,3324,2248,-980,-19419,-5092,1240
4623,6744,-8012,-2420,-19664,-4831,6579
4646,6108,-12604,-1596,-10245,-1826,10307
4667,-1200,-4804,1400,-3729,225,9221
4689,-3952,-1792,280,-11884,-10103,6104
4712,7888,-15860,-4408,-13676,-13651,9591
4734,4204,-10904,800,-2113,-5289,10376
4755,-976,-1108,2424,-13408,-12656,-8578
4777,6140,-15188,-3788,-21061,-20394,-8711
4799,18164,-23720,-10936,-3526,-27291,-726
4821,29972,-15872,-6004,9127,-20485,13851
4844,13544,-7328,2800,-5447,3527,14845
4866,-288,-22912,-8132,-13676,-22311,-12752
4888,31744,-32768,-18092,4801,-32768,-11112
4910,32767,-27104,-12392,23375,-16012,1265
4931,17996,-7980,-6480,20885,15377,13255
4953,4412,-9372,-13548,6259,-29415,-25841
4975,32767,-23520,-25564,19332,-32768,-21049
4998,32767,-8512,-22692,32767,3888,-2057
5019,23796,3232,-19140,20433,12211,-398
5040,24152,-10100,-21864,10283,-5298,-15873
5064,32124,-9104,-26596,32767,230,-16687
5086,29604,15084,-26944,32767,-2273,-3883
5107,32767,18340,-25164,12645,2940,-8691
5128,32767,8104,-20860,949,32767,1016
5151,9904,2656,-15344,1859,32767,5562
5174,6500,644,-10200,9023,12502,-10742
5196,18860,11324,-4872,6947,9618,-17037
5217,18640,11192,-3404,-7961,22626,-13916
5239,10148,4460,-3524,-10716,21901,-11498
5262,11584,196,-284,-6975,14972,-12760
5283,10016,3516,260,-4708,16826,-11598
5306,8232,6624,-16,-5516,12594,-11292
5326,12776,7004,-108,-4816,9953,-5541
5349,11184,7708,1812,-7482,16748,5110
5371,5724,3728,192,-10591,14613,-425
5393,7676,936,-116,-5751,11796,-1795
5415,6964,5440,1036,-3310,11948,1052
5437,3732,11780,3236,-7483,10345,991
5459,620,10896,2384,-16742,6838,4331
5481,7828,-1708,-508,-18107,-20,2160
5503,12020,-3600,1588,-7794,5941,7871
5525,604,5584,4924,-10543,10577,7046
5548,-2960,2640,2376,-16346,-1493,-1507
5569,7184,-3972,-268,-12856,-9801,-1425
5592,15372,-4952,-1452,-6234,-4144,7727
5613,9256,1516,1712,-8656,7800,18604
5636,-4080,-384,2104,-18831,6194,12798
5657,-2768,-12040,172,-18960,-7939,825
5680,4508,-13844,844,-6771,-10244,3211
5701,3520,-4912,-368,-6305,-10856,8736
5723,9008,-9704,-2440,-14176,-12037,11260
5746,10508,-17272,-2332,-7984,-6009,14713
5768,352,-9908,-1212,-2087,-7021,12321
5790,7620,-10412,-5128,-10670,-20327,141
5811,19328,-19364,-6808,-7935,-14492,5715
5833,16032,-15720,-2256,4799,-877,21383
5853,-5592,-688,2524,-3568,2502,18745
5878,-6016,-11436,-4488,-25375,-19667,-7394
5900,17500,-32768,-11864,-13218,-23495,-11083
5922,14584,-29352,-8412,14428,-12079,3502
5944,5832,-11384,-7496,6078,-22153,-8789
5966,27484,-25472,-18764,-9277,-32768,-18691
5987,32767,-32768,-19964,8384,-17500,-12903
6009,29048,-22292,-17508,30032,3285,6582
6031,17452,-6860,-13300,15417,-10294,-5827
6053,30216,-20500,-16116,6319,-9261,-14216
6075,22384,-20016,-19424,21021,-1387,-18473
6097,24404,-9548,-23076,24165,-17239,-20191
6120,32767,-6284,-24840,23612,-13428,-22656
6142,32767,-32,-20696,22152,18076,-5974
6163,16564,-188,-17084,13506,24193,-818
6186,13348,-6192,-15760,15776,5967,-9120
6207,22468,2236,-15000,22248,4718,-16846
6229,22132,13356,-11332,8539,12818,-17646
6251,22776,6712,-8320,-7806,16889,-17092
6273,17036,-868,-6052,-6143,24458,-14272
6296,10620,-604,-5588,-1519,16969,-14307
6317,20812,-1620,-7324,3079,10213,-15176
6340,24856,1888,-5596,1978,21569,-3448
6362,12956,4260,-3368,-2016,32767,-208
6384,1604,3804,-1676,-1898,26921,-2309
6405,6048,4948,-756,4803,14675,-5950
6427,12456,14136,48,5436,17907,-3998
6448,7612,19172,572,-7710,26667,-2575
6472,-2104,11944,1092,-19992,27170,-1497
6493,-8200,3616,1488,-19103,17102,-3819
6516,-6444,3932,2828,-14635,4573,-5662
6537,1036,5956,1820,-14795,85,-3893
6558,2896,7244,1028,-18491,4650,4166
6580,-3080,5100,148,-25086,7310,10882
6604,-6896,-3748,-1472,-30913,1994,9409
6625,-4548,-14444,-2916,-25387,-5730,4238
6647,-2792,-11548,-68,-11445,-7586,5340
6668,-8208,24,1572,-18496,-9918,4931
6692,-3384,-11204,-4780,-32765,-18935,-3829
6714,7212,-27668,-9040,-19739,-25603,4226
6735,10432,-16056,-2524,2847,-18654,10965
6758,-1332,2016,1220,-13588,-13728,1350
6779,2000,-18128,-9424,-32768,-25733,-9494
6802,15188,-32768,-13464,-18470,-28186,4283
6824,7488,-32768,-10704,7185,-17940,3248
6846,1096,-25256,-18508,21039,-32768,-22423
6867,31952,-15196,-23636,11480,-32768,-19745
6890,32767,-25236,-16184,2063,-17052,2515
6912,9868,-31784,-14592,5675,19087,16927
6933,-8192,-32768,-19972,21710,-27101,-20092
6956,24296,-18452,-28028,32767,-32768,-32768
6977,32767,12000,-28804,32767,-30372,-15898
6999,32767,3616,-28580,-3071,-14945,-19620
7021,32767,-26804,-32768,-3297,17621,-8661
7043,17256,-24380,-32768,32767,17342,-4692
7066,19872,6360,-30796,32767,-5822,-14515
7087,32767,14712,-25312,18266,3626,-23659
7110,32767,4424,-25716,-478,25335,-19138
7132,21592,928,-19832,-3583,32767,-18814
7153,9896,-1264,-14668,-5133,32206,-24133
7176,15124,1712,-12076,3820,21672,-26451
7198,21584,13464,-8644,-564,30960,-20169
7220,10648,13492,-5172,-22384,32767,-22189
7242,2532,-6096,-6052,-28191,32767,-23741
7263,3964,-11756,-5684,-6038,21343,-8691
7285,9976,1176,-2156,9143,11839,10500
7307,10572,14720,3256,-1198,22034,4407
7330,4492,10076,1368,-22349,26666,-14066
7352,1920,-2264,-396,-19617,20593,-13514
7373,1200,2824,3104,-7730,13052,-4337
7396,-328,12936,5304,-12073,12635,-355
7417,-2808,11968,3012,-25939,9296,-8140
7439,572,1264,76,-29164,4597,-9358
7461,1228,-3236,592,-22419,3321,1039
7482,-4304,1384,2964,-18844,2658,7333
7505,-7512,2580,1320,-25619,-4786,1125
7527,-1132,-9104,-2756,-30400,-13648,-5541
7549,7676,-18084,-1672,-20942,-12976,-2127
7572,2140,-14592,1204,-9025,-6235,8584
7594,-9880,-3892,516,-11972,-9485,1357
7615,-5964,-9704,-4532,-20691,-31837,-13768
7637,15076,-21980,-8996,-13301,-32768,-6639
7659,23980,-20596,-7388,3363,-23002,8733
7681,5612,-1232,-364,1822,-7403,16848
7703,-5004,-8676,-4104,-25735,-22908,-3070
7726,11756,-32768,-14588,-15421,-32768,-15020
7748,23728,-32768,-15684,24960,-32768,144
7770,19520,-3212,-7780,30032,-25257,8442
7792,12036,-1144,-8256,-9142,-24055,-8580
7813,20276,-32768,-18596,-10839,-26841,-10496
7836,18968,-32768,-24696,29410,-19156,-7993
7857,8304,-10840,-30112,32767,-32768,-16043
7879,32767,6820,-32768,32767,-32768,-15972
7901,32767,-3968,-32512,8759,-25106,-19977
7923,32767,-20612,-32768,11669,27899,52
7945,8760,-13332,-32768,32767,15740,2071
7968,21444,1596,-32548,32767,-14771,-16845
7990,32767,2960,-30432,23637,6685,-12446
8012,29088,-1184,-28528,14702,32767,-2792
8033,13148,-5820,-24140,14756,31004,-6002
8056,16716,-1944,-19816,23015,21068,-10995
8077,17856,8488,-13840,16805,29668,-11902
8099,14344,6124,-10456,-2312,28586,-18902
8122,20564,-6852,-8724,-5420,32767,-23382
8143,10492,-6436,-5596,669,32767,-13620
8166,1328,-292,-1600,6946,31505,-15743
8186,2516,6980,2412,4346,18395,-17857
8210,13840,8200,2080,-1932,14412,-19184
8231,14604,8800,3188,-8703,27259,-5753
8253,4088,3616,1148,-9062,29618,-2839
8275,-868,7208,2784,-2552,16827,156
8297,4256,12292,5984,-6908,13200,-100
8318,404,12228,6068,-16458,19778,4212
8342,-8864,7580,3996,-24106,12713,-1200
8363,-3000,1440,1380,-22875,-1739,-9705
8384,4516,3244,1508,-22669,-169,-4729
8407,972,1844,1416,-31542,7583,935
8430,-9124,-5472,-176,-32768,5167,-2176
8451,-9800,-9500,-1152,-28415,-13142,-10856
8474,3956,-11148,-2524,-21293,-21928,-11293
8496,11160,-7904,-1532,-15930,-13636,2921
8516,-852,580,-812,-22501,-4511,4990
8539,-7076,-8984,-5100,-32768,-14396,-7489
8562,-2376,-24496,-8188,-28167,-29431,-8197
8583,6276,-25728,-9304,-6745,-29122,795
8605,-6228,-7924,-10432,-5212,-27173,1525
8628,3072,-15260,-21356,-20588,-32768,-25027
8649,25100,-32768,-27292,-15958,-32768,-8645
8672,26936,-32768,-20408,11795,-29544,11999
8693,1980,-22080,-16916,14696,-20106,1983
8715,-2600,-28676,-26316,9960,-32768,-23278
8737,17460,-32264,-32768,30428,-32768,-29719
8760,24500,-11128,-32768,32767,-32768,-13817
8781,32767,6648,-32768,29202,-32768,-14226
8803,32767,-11060,-32768,-2059,1275,-13695
8826,12644,-29572,-32768,14621,27277,1069
8847,3196,-14588,-32768,32767,-17003,-23451
8869,32767,5272,-32768,32767,-21970,-26065
8891,32767,8120,-32768,22814,25627,-12442
8913,20428,5848,-31496,9848,32767,-2515
8936,5156,-956,-23428,4368,32767,-18044
8957,10884,-4984,-19680,9294,31270,-25115
8979,16964,2236,-15896,9959,30285,-16130
9002,18644,444,-12380,-657,32767,-8505
9024,11964,-6188,-11640,2402,32767,-9576
9046,3048,2296,-6848,5723,32767,-20397
9067,4892,7088,-1700,-5434,32767,-30046
9089,5440,5200,704,-13358,32513,-24246
9111,2504,3724,1732,-12341,27974,-15559
9132,384,4844,3968,-11754,21603,-2971
9154,1104,2524,4904,-14040,15722,1134
9177,3044,1240,4628,-12597,13344,582
9200,2824,5164,4304,-13531,10541,-3125
9222,4120,5740,4704,-21486,11104,-4368
9244,-564,-1032,3832,-26086,13555,-940
9266,-7260,-4948,2556,-20101,6409,3184
9287,-3644,-2212,2036,-13898,-6891,-826
9308,5244,532,2412,-22120,-5441,-2928
9331,3476,-6616,368,-27187,3432,-3069
9354,-6160,-8288,-172,-23862,-1818,-2307
9376,-3352,-12320,-3028,-21874,-13275,-7437
9398,3044,-13552,-2444,-15422,-18022,-6367
9420,6724,-8420,-2604,-13529,-15404,-7880
9442,3056,-9056,-4356,-17080,-11358,-4317
9463,-1376,-15244,-7488,-15371,-20924,-4336
9485,5320,-17100,-7728,-4560,-30460,-887
9507,7304,-8152,-5948,-1584,-24228,290
9530,-1184,-7400,-8284,-16910,-22768,-1200
9551,-4824,-20148,-15912,-19400,-30900,-2124
9574,2012,-30040,-17784,-17635,-32768,-4942
9595,6704,-32768,-31776,-2598,-32768,-21388
9617,12004,-32768,-32768,28404,-32768,-29826
9639,32767,-26628,-32768,30751,-32768,-25326
9662,32620,-23396,-32768,32767,-23468,-16021
9683,25736,-6320,-32768,32767,-28359,-10243
9706,32767,2256,-32768,28795,-10653,-18536
9727,21696,-1064,-32768,20224,3155,-18465
9749,23712,-1104,-32768,17675,-3971,-27696
9772,32767,-10100,-32768,13482,5694,-26231
9793,30972,-7416,-32768,32767,25336,-6991
9815,18436,18364,-29304,32767,27845,-7408
9837,20688,24948,-20288,-3438,29823,-29807
9860,26284,1844,-22540,-27148,32767,-32768
9882,18316,-15196,-22928,-16085,32767,-25398
9903,3288,-9608,-15548,4829,32767,-5903
9926,-3016,5056,-5580,6304,32767,-10312
9947,7692,3936,-2380,-6494,27510,-23180
9970,9888,1012,-3300,-3914,32251,-17234
9991,4572,9128,1008,-9721,28825,-15480
10012,8464,-76,696,-18447,25704,-19960
10035,4328,-1372,1096,-7960,29307,-14081
10057,-2184,11644,3152,-9331,16378,-12570
10080,9136,8188,3880,-25015,8208,-16971
10102,10852,-4812,4428,-27284,23622,-2329
10123,-10728,-4620,5200,-13112,21165,-1505
10145,-11064,3832,5760,-10902,-7573,-15537
10167,7864,5312,4360,-14502,-14731,-16124
10189,8520,5300,5096,-21766,-529,-3129
10212,-3488,-960,2552,-24595,-2922,-1413
10233,1536,-8200,540,-14954,-19145,-5387
10255,14060,-3244,756,-6112,-21136,3164
10277,17800,408,1280,-11934,-8160,8387
10299,8452,-3308,-36,-16705,-1589,11760
10322,3736,-8692,1784,-16800,-12600,4208
10344,13216,-14532,520,-8585,-19521,-2878
10364,17344,-6340,-44,28,-14491,3311
10387,18344,788,-1044,-7235,-13219,1238
10410,21108,-6372,-1992,-17422,-8040,3361
10432,16084,-16188,-2020,-11209,-2299,4981
10453,8328,-12488,-2236,2899,-9439,3346
10474,14348,-720,-2056,7779,-19559,1385
10496,23232,8616,576,-2218,-10318,1688
10519,15340,2360,-252,-20575,6704,7697
10542,568,-10404,-2580,-18882,1693,4733
10564,1088,-14096,-3292,-5109,-15265,1530
10586,6904,-5976,-1696,-850,-17021,1568
10607,4440,-4944,-4292,-9737,-14624,-906
10629,4224,-14588,-9540,-13027,-22045,-3179
10652,9256,-25084,-13852,-2916,-23404,-3844
10674,5028,-22456,-14340,11013,-21097,-4187
10696,-4564,-13176,-15324,9569,-32109,-12962
10717,7648,-31232,-26888,6965,-32768,-19765
10739,19780,-32768,-31392,32767,-32768,-10007
10761,13444,-4308,-28744,32767,-32768,1050
10783,32767,8220,-24308,22272,-32768,-13559
10806,31308,-16400,-26212,-14463,-3226,-4611
10828,3356,-32768,-32768,9006,-10672,-10690
10849,26568,-25916,-32768,32767,-32768,-32768
10872,32767,-3564,-32768,32767,-7907,-16498
10894,25388,-7076,-32768,21745,26254,-3279
10916,7700,-10116,-32768,32767,13463,-14881
10938,16040,8808,-32768,32767,4037,-24302
10959,23160,18464,-30340,14415,11625,-18257
10981,26388,12464,-27904,-2622,25593,-14942
11003,18572,12024,-24120,-9325,32767,-21409
11025,22176,11576,-20176,-22244,32767,-32768
11047,22072,-1088,-20052,-32768,32767,-32580
11070,4104,-12728,-17240,-28971,32767,-21959
11091,-5388,-12296,-7656,-13630,32767,-31031
11113,-4128,-4812,-2120,-8233,29031,-32768
11134,3884,1580,656,-8091,20167,-26009
11157,6060,8340,2912,-11617,22670,-17376
11178,-476,8972,4252,-21146,22304,-13935
11201,-1520,1156,4224,-20126,11530,-13364
11222,2720,976,4876,-13241,4350,-5814
11245,2664,5320,7080,-13184,4354,811
11267,-380,4928,6808,-17158,1233,578
11290,-160,1952,5096,-16170,-4641,-1910
11312,2868,2328,3784,-14134,-11407,-2725
11333,9440,1772,2848,-14684,-11587,677
11356,10072,-1240,2232,-16382,-6835,4810
11378,4400,-2592,1152,-13293,-4941,4258
11398,1980,1320,424,-11953,-14321,-1457
11422,8980,-1876,-804,-16181,-18074,623
11443,9728,-7320,-2012,-12841,-13660,3415
11466,5240,-5860,-1788,-6186,-15885,2267
11486,4652,-2112,-2436,-4425,-22159,935
11510,9368,-2984,-3596,-8267,-25489,137
11532,16108,-6564,-5740,-3452,-21449,-832
11552,12620,1652,-1264,-4456,-8830,6558
11575,-5856,-1936,-1904,-22134,-6471,11328
11598,-10100,-21196,-10320,-21167,-26373,19
11620,5204,-30760,-19860,-1341,-32768,-15633
11642,13476,-31816,-26324,16890,-32768,-13718
11664,13248,-29864,-31712,32767,-32768,-5425
11686,11756,-18836,-32768,32767,-32768,1692
11707,25500,-3132,-32768,32767,-32768,-2867
11730,32767,-4008,-30880,20343,-31083,-10130
11751,32767,-22564,-30936,11259,1408,-110
11774,15328,-26320,-32768,31162,-351,-805
11796,13792,-6556,-32768,32767,-15626,-13203
11818,32767,17400,-32768,30760,-24838,-24776
11839,32767,560,-32768,-5057,2099,-27322
11861,32767,-21092,-32768,10287,32767,-6798
11884,15376,-11492,-32768,32092,32767,5462
11906,-5644,3536,-27884,30746,32767,-9745
11927,10372,7368,-21452,21317,12190,-26830
11949,21968,16880,-17312,11894,27804,-23151
11972,13328,19884,-12456,-11045,32767,-25050
11993,9028,2168,-10300,-23464,32767,-28122
12015,6740,-8292,-7192,-5687,32767,-16801
12037,-812,5424,-1752,6203,22209,-8603
12058,7660,13732,1712,-6094,11890,-9740
12082,18260,1304,-1072,-17015,19129,-6564
12103,11424,-3520,-468,-10065,29074,2554
12123,940,6016,3808,-7599,23138,-6872
12148,2740,8408,4508,-19899,15465,-17475
12169,4444,2964,3140,-25247,12661,-14607
12190,2696,-176,3288,-24452,8233,-9010
12212,6496,-5056,2820,-21377,2381,-7698
12236,10860,-6960,2256,-12718,3883,-1232
12256,6192,4484,3956,-8194,7235,2073
12278,876,8228,4992,-22197,6386,-1520
12302,-1320,-3760,2420,-27736,3439,-2063
12323,-2960,-7864,76,-15217,-6496,-521
12346,4348,3256,272,-12070,-16471,-5027
12366,14864,-16,-24,-26688,-9455,-4533
12390,9260,-13324,-1604,-24986,1597,3206
12411,-2960,-12340,-828,-9973,-4211,3577
12433,-776,-448,-520,-2509,-21708,-3060
12456,14060,1648,-648,-17281,-22486,-74
12477,15624,-15156,-4036,-24187,-6559,5705
12499,928,-19588,-4352,-9484,-4408,5187
12522,-1372,-12760,-3772,-2437,-24226,-6046
12543,12496,-14344,-6936,80,-26794,1256
12566,13436,-14320,-8880,3964,-22190,7099
12587,15864,-9864,-7864,4499,-25733,2845
12609,24772,-15572,-7580,-5840,-18168,3803
12631,13324,-24120,-8992,-2761,-4588,17042
12654,-2296,-29484,-10620,-2261,-18127,5877
12675,12248,-32768,-19012,12267,-32768,-18618
12697,30404,-32768,-28412,32767,-32768,-13022
12719,32767,-6808,-25520,32767,-32768,9168
12742,32767,-9520,-21120,18532,-11837,4287
12764,23760,-26288,-27088,19115,-5153,-8678
12785,23148,-21572,-31800,32767,-20752,-15095
12808,32767,-5984,-30524,32767,-14952,-17302
12829,30632,3784,-28300,22482,11180,-15947
12851,24700,-448,-30844,12115,3892,-27516
12873,32767,-3800,-30764,12803,11874,-28543
12896,31908,-1320,-28956,15103,32767,-15028
12917,18228,5392,-23932,16332,32767,-15154
12939,16828,5916,-18428,6133,32767,-23405
